
Thread,Function,Start,Finish,Duration
P#6T#0,MPI_Send,5444121715,5444131653,9938
P#6T#0,main,5444131653,5444157349,25696
P#7T#0,MPI_Recv,5364042694,5472011623,107968929
P#7T#0,main,5472011623,5472126401,114778
P#7T#0,MPI_Send,5472126401,5472138861,12460
P#7T#0,main,5472138861,5472171915,33054
P#8T#0,MPI_Recv,5368034777,5500034109,131999332
P#8T#0,main,5500034109,5500146712,112603
P#8T#0,MPI_Send,5500146712,5500154382,7670
P#8T#0,main,5500154382,5500177349,22967
P#9T#0,MPI_Recv,5400034170,5536009852,135975682
P#9T#0,main,5536009852,5536127675,117823
P#9T#0,MPI_Send,5536127675,5536137675,10000
P#9T#0,main,5536137675,5536162006,24331
P#11T#0,MPI_Recv,5324197164,5552009627,227812463
P#11T#0,main,5552009627,5552123917,114290
P#11T#0,MPI_Send,5552123917,5552133210,9293
P#11T#0,main,5552133210,5552158333,25123
P#12T#0,MPI_Recv,5317423520,5575464543,258041023
P#12T#0,main,5575464543,5575578988,114445
P#12T#0,MPI_Send,5575578988,5575593516,14528
P#12T#0,main,5575593516,5575623430,29914
P#13T#0,MPI_Recv,5308167958,5576054081,267886123
P#13T#0,main,5576054081,5576214433,160352
P#13T#0,MPI_Send,5576214433,5576226222,11789
P#13T#0,main,5576226222,5576255505,29283
P#10T#0,MPI_Recv,5370345257,5578209815,207864558
P#10T#0,main,5578209815,5578325346,115531
P#10T#0,MPI_Send,5578325346,5578335810,10464
P#10T#0,main,5578335810,5578362640,26830
P#15T#0,MPI_Recv,5308183913,5588165285,279981372
P#15T#0,main,5588165285,5588280274,114989
P#15T#0,MPI_Send,5588280274,5588290006,9732
P#15T#0,main,5588290006,5588315641,25635
P#14T#0,MPI_Recv,5332012479,5595989239,263976760
P#14T#0,main,5595989239,5596101861,112622
P#14T#0,MPI_Send,5596101861,5596110579,8718
P#14T#0,main,5596110579,5596133576,22997
P#23T#0,MPI_Recv,5344179640,5620023288,275843648
P#23T#0,main,5620023288,5620139068,115780
P#23T#0,MPI_Send,5620139068,5620150166,11098
P#23T#0,main,5620150166,5620175550,25384
P#22T#0,MPI_Recv,5352047803,5632034958,279987155
P#22T#0,main,5632034958,5632151642,116684
P#22T#0,MPI_Send,5632151642,5632161078,9436
P#22T#0,main,5632161078,5632188734,27656
P#16T#0,MPI_Recv,5360005835,5635998719,275992884
P#16T#0,main,5635998719,5636113562,114843
P#16T#0,MPI_Send,5636113562,5636122276,8714
P#16T#0,main,5636122276,5636146890,24614
P#19T#0,MPI_Recv,5352160062,5636563191,284403129
P#19T#0,main,5636563191,5636675284,112093
P#19T#0,MPI_Send,5636675284,5636683197,7913
P#19T#0,main,5636683197,5636706080,22883
P#20T#0,MPI_Recv,5412035967,5636724678,224688711
P#20T#0,main,5636724678,5636838871,114193
P#20T#0,MPI_Send,5636838871,5636846995,8124
P#20T#0,main,5636846995,5636871254,24259
P#17T#0,MPI_Recv,5378888717,5638086931,259198214
P#17T#0,main,5638086931,5638252527,165596
P#17T#0,MPI_Send,5638252527,5638263673,11146
P#17T#0,main,5638263673,5638292011,28338
P#18T#0,MPI_Recv,5398736586,5638292035,239555449
P#18T#0,main,5638292035,5638410280,118245
P#18T#0,MPI_Send,5638410280,5638422435,12155
P#18T#0,main,5638422435,5638458109,35674
P#21T#0,MPI_Recv,5366357857,5640010496,273652639
P#21T#0,main,5640010496,5640126742,116246
P#21T#0,MPI_Send,5640126742,5640137087,10345
P#21T#0,main,5640137087,5640162487,25400
P#25T#0,MPI_Recv,5320183838,5644166786,323982948
P#25T#0,main,5644166786,5644279279,112493
P#25T#0,MPI_Send,5644279279,5644287752,8473
P#25T#0,main,5644287752,5644309907,22155
P#26T#0,MPI_Recv,5328165000,5652307105,324142105
P#26T#0,main,5652307105,5652419694,112589
P#26T#0,MPI_Send,5652419694,5652427371,7677
P#26T#0,main,5652427371,5652449757,22386
P#24T#0,MPI_Recv,5348179121,5660011774,311832653
P#24T#0,main,5660011774,5660125505,113731
P#24T#0,MPI_Send,5660125505,5660134701,9196
P#24T#0,main,5660134701,5660158231,23530
P#27T#0,MPI_Recv,5404054332,5676022510,271968178
P#27T#0,main,5676022510,5676138847,116337
P#27T#0,MPI_Send,5676138847,5676149526,10679
P#27T#0,main,5676149526,5676174994,25468
P#29T#0,MPI_Recv,5352031034,5688002916,335971882
P#29T#0,main,5688002916,5688117737,114821
P#29T#0,MPI_Send,5688117737,5688126945,9208
P#29T#0,main,5688126945,5688150543,23598
P#28T#0,MPI_Recv,5324177230,5688176309,363999079
P#28T#0,main,5688176309,5688290603,114294
P#28T#0,MPI_Send,5688290603,5688299505,8902
P#28T#0,main,5688299505,5688323016,23511
P#30T#0,MPI_Recv,5332010552,5703992621,371982069
P#30T#0,main,5703992621,5704107156,114535
P#30T#0,MPI_Send,5704107156,5704154161,47005
P#30T#0,main,5704154161,5704261978,107817
P#15T#0,MPI_Barrier,5588315641,5707588240,119272599
P#15T#0,main,5707588240,5707616108,27868
P#12T#0,MPI_Barrier,5575623430,5715579870,139956440
P#12T#0,main,5715579870,5715606829,26959
P#31T#0,MPI_Recv,5343998816,5716003110,372004294
P#31T#0,main,5716003110,5716127978,124868
P#31T#0,MPI_Send,5716127978,5716138177,10199
P#31T#0,main,5716138177,5716164944,26767
P#25T#0,MPI_Barrier,5644309907,5719592942,75283035
P#25T#0,main,5719592942,5719620753,27811
P#27T#0,MPI_Barrier,5676174994,5720010650,43835656
P#27T#0,main,5720010650,5720037328,26678
P#31T#0,MPI_Barrier,5716164944,5723997152,7832208
P#23T#0,MPI_Barrier,5620175550,5724019344,103843794
P#31T#0,main,5723997152,5724021537,24385
P#23T#0,main,5724019344,5724048360,29016
P#28T#0,MPI_Barrier,5688323016,5724050207,35727191
P#11T#0,MPI_Barrier,5552158333,5724058769,171900436
P#28T#0,main,5724050207,5724075065,24858
P#11T#0,main,5724058769,5724171829,113060
P#13T#0,MPI_Barrier,5576255505,5726890581,150635076
P#13T#0,main,5726890581,5726914117,23536
P#26T#0,MPI_Barrier,5652449757,5727578459,75128702
P#7T#0,MPI_Barrier,5472171915,5727579114,255407199
P#26T#0,main,5727578459,5727604782,26323
P#7T#0,main,5727579114,5727607119,28005
P#14T#0,MPI_Barrier,5596133576,5731986121,135852545
P#14T#0,main,5731986121,5732012845,26724
P#29T#0,MPI_Barrier,5688150543,5732031649,43881106
P#29T#0,main,5732031649,5732138971,107322
P#1T#0,MPI_Barrier,5340285224,5735566647,395281423
P#1T#0,main,5735566647,5735595761,29114
P#1T#0,MPI_Recv,5735595761,5735608610,12849
P#1T#0,main,5735608610,5735732018,123408
P#1T#0,MPI_Send,5735732018,5735766852,34834
P#1T#0,main,5735766852,5735841921,75069
P#5T#0,MPI_Barrier,5412592537,5740010732,327418195
P#5T#0,main,5740010732,5740037230,26498
P#5T#0,MPI_Recv,5740037230,5740244516,207286
P#5T#0,main,5740244516,5740351809,107293
P#5T#0,MPI_Send,5740351809,5740359764,7955
P#5T#0,main,5740359764,5740377412,17648
P#6T#0,MPI_Barrier,5444157349,5743994318,299836969
P#6T#0,main,5743994318,5744076228,81910
P#19T#0,MPI_Barrier,5636706080,5747581687,110875607
P#19T#0,main,5747581687,5747608577,26890
P#30T#0,MPI_Barrier,5704261978,5748014300,43752322
P#21T#0,MPI_Barrier,5640162487,5748041587,107879100
P#21T#0,main,5748041587,5748066617,25030
P#30T#0,main,5748014300,5748135800,121500
P#4T#0,MPI_Barrier,5420259350,5750148033,329888683
P#4T#0,main,5750148033,5750176968,28935
P#16T#0,MPI_Barrier,5636146890,5752033337,115886447
P#8T#0,MPI_Barrier,5500177349,5752058450,251881101
P#4T#0,MPI_Recv,5750176968,5752058535,1881567
P#16T#0,main,5752033337,5752060288,26951
P#8T#0,main,5752058450,5752084117,25667
P#4T#0,main,5752058535,5752165662,107127
P#4T#0,MPI_Send,5752165662,5752173365,7703
P#4T#0,main,5752173365,5752188808,15443
P#18T#0,MPI_Barrier,5638458109,5756510067,118051958
P#18T#0,main,5756510067,5756535344,25277
P#9T#0,MPI_Barrier,5536162006,5760000360,223838354
P#9T#0,main,5760000360,5760029074,28714
P#22T#0,MPI_Barrier,5632188734,5764015127,131826393
P#22T#0,main,5764015127,5764043097,27970
P#0T#0,MPI_Recv,5366802141,5766162831,399360690
P#0T#0,main,5766162831,5766197683,34852
P#0T#0,MPI_Barrier,5766197683,5766216242,18559
P#0T#0,main,5766216242,5766230889,14647
P#0T#0,MPI_Send,5766230889,5766240346,9457
P#0T#0,main,5766240346,5766247256,6910
P#3T#0,MPI_Barrier,5442643177,5766667354,324024177
P#3T#0,main,5766667354,5766691261,23907
P#20T#0,MPI_Barrier,5636871254,5768017142,131145888
P#20T#0,main,5768017142,5768044028,26886
P#2T#0,MPI_Barrier,5434442362,5770846087,336403725
P#2T#0,main,5770846087,5770874353,28266
P#2T#0,MPI_Recv,5770874353,5770884718,10365
P#2T#0,main,5770884718,5770991589,106871
P#2T#0,MPI_Send,5770991589,5770999946,8357
P#2T#0,main,5770999946,5771015265,15319
P#7T#0,MPI_Recv,5727607119,5772029398,44422279
P#7T#0,main,5772029398,5772186129,156731
P#7T#0,MPI_Send,5772186129,5772230880,44751
P#7T#0,main,5772230880,5772279146,48266
P#3T#0,MPI_Recv,5766691261,5774478832,7787571
P#3T#0,main,5774478832,5774590645,111813
P#3T#0,MPI_Send,5774590645,5774598981,8336
P#3T#0,main,5774598981,5774620970,21989
P#6T#0,MPI_Recv,5744076228,5779982106,35905878
P#6T#0,main,5779982106,5780139116,157010
P#6T#0,MPI_Send,5780139116,5780165093,25977
P#6T#0,main,5780165093,5780188108,23015
P#24T#0,MPI_Barrier,5660158231,5784004927,123846696
P#24T#0,main,5784004927,5784028647,23720
P#17T#0,MPI_Barrier,5638292011,5788008692,149716681
P#17T#0,main,5788008692,5788045446,36754
P#10T#0,MPI_Barrier,5578362640,5794202314,215839674
P#10T#0,main,5794202314,5794227215,24901
P#11T#0,MPI_Recv,5724171829,5810322747,86150918
P#11T#0,main,5810322747,5810435772,113025
P#11T#0,MPI_Send,5810435772,5810444506,8734
P#11T#0,main,5810444506,5810467386,22880
P#8T#0,MPI_Recv,5752084117,5811146807,59062690
P#8T#0,main,5811146807,5811262038,115231
P#8T#0,MPI_Send,5811262038,5811272148,10110
P#8T#0,main,5811272148,5811296593,24445
P#12T#0,MPI_Recv,5715606829,5815848829,100242000
P#12T#0,main,5815848829,5815973021,124192
P#12T#0,MPI_Send,5815973021,5815982153,9132
P#12T#0,main,5815982153,5816006184,24031
P#10T#0,MPI_Recv,5794227215,5818330744,24103529
P#10T#0,main,5818330744,5818439517,108773
P#10T#0,MPI_Send,5818439517,5818446223,6706
P#10T#0,main,5818446223,5818463390,17167
P#9T#0,MPI_Recv,5760029074,5819997082,59968008
P#13T#0,MPI_Recv,5726914117,5820007707,93093590
P#9T#0,main,5819997082,5820108553,111471
P#9T#0,MPI_Send,5820108553,5820116515,7962
P#13T#0,main,5820007707,5820121679,113972
P#13T#0,MPI_Send,5820121679,5820131441,9762
P#9T#0,main,5820116515,5820139256,22741
P#13T#0,main,5820131441,5820156034,24593
P#15T#0,MPI_Recv,5707616108,5840173205,132557097
P#15T#0,main,5840173205,5840286642,113437
P#15T#0,MPI_Send,5840286642,5840295664,9022
P#15T#0,main,5840295664,5840320004,24340
P#14T#0,MPI_Recv,5732012845,5847986980,115974135
P#14T#0,main,5847986980,5848100153,113173
P#14T#0,MPI_Send,5848100153,5848109025,8872
P#14T#0,main,5848109025,5848132653,23628
P#16T#0,MPI_Recv,5752060288,5920013123,167952835
P#16T#0,main,5920013123,5920128094,114971
P#16T#0,MPI_Send,5920128094,5920138844,10750
P#16T#0,main,5920138844,5920165395,26551
P#17T#0,MPI_Recv,5788045446,5959992418,171946972
P#19T#0,MPI_Recv,5747608577,5960000137,212391560
P#17T#0,main,5959992418,5960111032,118614
P#17T#0,MPI_Send,5960111032,5960124694,13662
P#19T#0,main,5960000137,5960143261,143124
P#19T#0,MPI_Send,5960143261,5960186787,43526
P#17T#0,main,5960124694,5960222595,97901
P#19T#0,main,5960186787,5960236884,50097
P#18T#0,MPI_Recv,5756535344,5960270321,203734977
P#18T#0,main,5960270321,5960406797,136476
P#18T#0,MPI_Send,5960406797,5960419005,12208
P#18T#0,main,5960419005,5960444282,25277
P#20T#0,MPI_Recv,5768044028,5972051483,204007455
P#20T#0,main,5972051483,5972205461,153978
P#20T#0,MPI_Send,5972205461,5972213640,8179
P#20T#0,main,5972213640,5972237884,24244
P#21T#0,MPI_Recv,5748066617,5976030273,227963656
P#22T#0,MPI_Recv,5764043097,5976048240,212005143
P#23T#0,MPI_Recv,5724048360,5976078328,252029968
P#21T#0,main,5976030273,5976186692,156419
P#22T#0,main,5976048240,5976210464,162224
P#22T#0,MPI_Send,5976210464,5976222372,11908
P#21T#0,MPI_Send,5976186692,5976232953,46261
P#23T#0,main,5976078328,5976243626,165298
P#22T#0,main,5976222372,5976251902,29530
P#23T#0,MPI_Send,5976243626,5976255602,11976
P#23T#0,main,5976255602,5976283355,27753
P#21T#0,main,5976232953,5976295930,62977
P#25T#0,MPI_Recv,5719620753,6000177743,280556990
P#25T#0,main,6000177743,6000291191,113448
P#25T#0,MPI_Send,6000291191,6000299432,8241
P#25T#0,main,6000299432,6000321498,22066
P#24T#0,MPI_Recv,5784028647,6016023956,231995309
P#26T#0,MPI_Recv,5727604782,6016051002,288446220
P#24T#0,main,6016023956,6016137465,113509
P#24T#0,MPI_Send,6016137465,6016146050,8585
P#24T#0,main,6016146050,6016169143,23093
P#26T#0,main,6016051002,6016205136,154134
P#26T#0,MPI_Send,6016205136,6016215351,10215
P#26T#0,main,6016215351,6016241495,26144
P#27T#0,MPI_Recv,5720037328,6031104277,311066949
P#27T#0,main,6031104277,6031223073,118796
P#27T#0,MPI_Send,6031223073,6031234487,11414
P#27T#0,main,6031234487,6031262435,27948
P#28T#0,MPI_Recv,5724075065,6056002796,331927731
P#28T#0,main,6056002796,6056116832,114036
P#28T#0,MPI_Send,6056116832,6056125022,8190
P#28T#0,main,6056125022,6056146862,21840
P#29T#0,MPI_Recv,5732138971,6076054474,343915503
P#29T#0,main,6076054474,6076214576,160102
P#29T#0,MPI_Send,6076214576,6076225678,11102
P#29T#0,main,6076225678,6076250479,24801
P#15T#0,MPI_Barrier,5840320004,6100012883,259692879
P#23T#0,MPI_Barrier,5976283355,6100045495,123762140
P#14T#0,MPI_Barrier,5848132653,6104401063,256268410
P#30T#0,MPI_Recv,5748135800,6108111019,359975219
P#30T#0,main,6108111019,6108253273,142254
P#30T#0,MPI_Send,6108253273,6108266825,13552
P#31T#0,MPI_Recv,5724021537,6108277204,384255667
P#30T#0,main,6108266825,6108301754,34929
P#31T#0,main,6108277204,6108394799,117595
P#31T#0,MPI_Send,6108394799,6108405948,11149
P#31T#0,main,6108405948,6108436785,30837
P#13T#0,MPI_Barrier,5820156034,6112015131,291859097
P#11T#0,MPI_Barrier,5810467386,6112065614,301598228
P#31T#0,MPI_Barrier,6108436785,6112359336,3922551
P#12T#0,MPI_Barrier,5816006184,6114333573,298327389
P#26T#0,MPI_Barrier,6016241495,6116413727,100172232
P#25T#0,MPI_Barrier,6000321498,6119376279,119054781
P#29T#0,MPI_Barrier,6076250479,6120074965,43824486
P#28T#0,MPI_Barrier,6056146862,6128016800,71869938
P#6T#0,MPI_Barrier,5780188108,6131464172,351276064
P#24T#0,MPI_Barrier,6016169143,6131873934,115704791
P#30T#0,MPI_Barrier,6108301754,6132003519,23701765
P#1T#0,MPI_Barrier,5735841921,6132219854,396377933
P#4T#0,MPI_Barrier,5752188808,6132359441,380170633
P#5T#0,MPI_Barrier,5740377412,6136016880,395639468
P#19T#0,MPI_Barrier,5960236884,6136413380,176176496
P#21T#0,MPI_Barrier,5976295930,6136415158,160119228
P#17T#0,MPI_Barrier,5960222595,6143975830,183753235
P#8T#0,MPI_Barrier,5811296593,6144015751,332719158
P#27T#0,MPI_Barrier,6031262435,6144027223,112764788
P#18T#0,MPI_Barrier,5960444282,6147999439,187555157
P#0T#0,MPI_Recv,5766247256,6154838174,388590918
P#0T#0,main,6154838174,6154998532,160358
P#0T#0,MPI_Barrier,6154998532,6155051299,52767
P#16T#0,MPI_Barrier,5920165395,6160290402,240125007
P#22T#0,MPI_Barrier,5976251902,6171062924,194811022
P#3T#0,MPI_Barrier,5774620970,6174500862,399879892
P#10T#0,MPI_Barrier,5818463390,6178222577,359759187
P#2T#0,MPI_Barrier,5771015265,6178658861,407643596
P#7T#0,MPI_Barrier,5772279146,6180042318,407763172
P#20T#0,MPI_Barrier,5972237884,6196006705,223768821
P#9T#0,MPI_Barrier,5820139256,6208007957,387868701
