,Thread,Function,Start,Finish,Duration,Depth
2283, CPU14, Submitting task,387.927494,387.931994,0.0045,2.0
2284, CPU14, Progressing,387.936454,387.937254,0.0008,0.0
2285, CPU14, Scheduling,387.937254,387.938214,0.00096,0.0
2286, CPU14, Sleeping,387.938214,389.714362,1.776148,0.0
2287, CPU14, Overhead,389.714362,389.714823,0.000461,0.0
2288, CPU14, Overhead,389.714823,389.715223,0.0004,0.0
2289, CPU14, FetchingInput,389.715223,389.716843,0.00162,0.0
2290, CPU14, Overhead,389.716843,389.717153,0.00031,0.0
2291, CPU14, Overhead,389.717153,389.718063,0.00091,0.0
2292, CPU14, Overhead,389.718063,389.719773,0.00171,0.0
2293, CPU14, dsyrk,389.719773,389.719773,0.0,0.0
2294, CPU14, dsyrk,389.719773,392.349359,2.629586,0.0
2295, CPU14, Overhead,392.349359,392.350199,0.00084,0.0
2296, CPU14, PushingOutput,392.350199,392.350899,0.0007,0.0
2297, CPU14, Overhead,392.350899,392.36027,0.009371,0.0
2298, CPU14, Scheduling,392.353129,392.354639,0.00151,1.0
2299, CPU14, Progressing,392.36027,392.36118,0.00091,0.0
2300, CPU14, Scheduling,392.36118,392.3628,0.00162,0.0
2301, CPU14, Sleeping,392.3628,393.511994,1.149194,0.0
2302, CPU14, Overhead,393.511994,393.512554,0.00056,0.0
2303, CPU14, Overhead,393.512554,393.512904,0.00035,0.0
2304, CPU14, FetchingInput,393.512904,393.514354,0.00145,0.0
2305, CPU14, Overhead,393.514354,393.514854,0.0005,0.0
2306, CPU14, Overhead,393.514854,393.515674,0.00082,0.0
2307, CPU14, Overhead,393.515674,393.518204,0.00253,0.0
2308, CPU14, dtrsm,393.518204,393.518204,0.0,0.0
2309, CPU14, dtrsm,393.518204,394.328382,0.810178,0.0
2310, CPU14, Overhead,394.328382,394.329122,0.00074,0.0
2311, CPU14, PushingOutput,394.329122,394.329772,0.00065,0.0
2312, CPU14, Overhead,394.329772,394.359873,0.030101,0.0
2313, CPU14, Scheduling,394.331742,394.332762,0.00102,1.0
2314, CPU14, Callback,394.337882,394.346442,0.00856,1.0
2315, CPU14, Submitting task,394.340112,394.345482,0.00537,2.0
2316, CPU14, Callback,394.350733,394.356773,0.00604,1.0
2317, CPU14, Submitting task,394.352023,394.356043,0.00402,2.0
2318, CPU14, Progressing,394.359873,394.360793,0.00092,0.0
2319, CPU14, Scheduling,394.360793,394.361673,0.00088,0.0
2320, CPU14, Sleeping,394.361673,396.693533,2.33186,0.0
2321, CPU13, Overhead,361.740429,361.741009,0.00058,0.0
2322, CPU13, Overhead,361.741009,361.741279,0.00027,0.0
2323, CPU13, FetchingInput,361.741279,361.743259,0.00198,0.0
2324, CPU13, Overhead,361.743259,361.743659,0.0004,0.0
2325, CPU13, Overhead,361.743659,361.745179,0.00152,0.0
2326, CPU13, Overhead,361.745179,361.748549,0.00337,0.0
2327, CPU13, dsyrk,361.748549,361.748549,0.0,0.0
2328, CPU13, dsyrk,361.748549,365.746995,3.998446,0.0
2329, CPU13, Overhead,365.746995,365.748335,0.00134,0.0
2330, CPU13, PushingOutput,365.748335,365.749395,0.00106,0.0
2331, CPU13, Overhead,365.749395,365.753075,0.00368,0.0
2332, CPU13, Progressing,365.753075,365.753765,0.00069,0.0
2333, CPU13, Scheduling,365.753765,365.754925,0.00116,0.0
2334, CPU13, Sleeping,365.754925,366.489981,0.735056,0.0
2335, CPU13, Overhead,366.489981,366.490331,0.00035,0.0
2336, CPU13, Overhead,366.490331,366.490721,0.00039,0.0
2337, CPU13, FetchingInput,366.490721,366.491961,0.00124,0.0
2338, CPU13, Overhead,366.491961,366.492791,0.00083,0.0
2339, CPU13, Overhead,366.492791,366.494311,0.00152,0.0
2340, CPU13, Overhead,366.494311,366.497081,0.00277,0.0
2341, CPU13, dsyrk,366.497081,366.497081,0.0,0.0
2342, CPU13, dsyrk,366.497081,366.855769,0.358688,0.0
2343, CPU13, Overhead,366.855769,366.856439,0.00067,0.0
2344, CPU13, PushingOutput,366.856439,366.857099,0.00066,0.0
2345, CPU13, Overhead,366.857099,366.860459,0.00336,0.0
2346, CPU13, Progressing,366.860459,366.860999,0.00054,0.0
2347, CPU13, Scheduling,366.860999,366.861609,0.00061,0.0
2348, CPU13, Sleeping,366.861609,368.434403,1.572794,0.0
2349, CPU13, Overhead,368.434403,368.436073,0.00167,0.0
2350, CPU13, Overhead,368.436073,368.437083,0.00101,0.0
2351, CPU13, FetchingInput,368.437083,368.443733,0.00665,0.0
2352, CPU13, Overhead,368.443733,368.445633,0.0019,0.0
2353, CPU13, Overhead,368.445633,368.449754,0.004121,0.0
2354, CPU13, Overhead,368.449754,368.456164,0.00641,0.0
2355, CPU13, dgemm,368.456164,368.456164,0.0,0.0
2356, CPU13, dgemm,368.456164,373.766498,5.310334,0.0
2357, CPU13, Overhead,373.766498,373.767218,0.00072,0.0
2358, CPU13, PushingOutput,373.767218,373.768088,0.00087,0.0
2359, CPU13, Overhead,373.768088,373.771538,0.00345,0.0
2360, CPU13, Progressing,373.771538,373.772278,0.00074,0.0
2361, CPU13, Scheduling,373.772278,373.773338,0.00106,0.0
2362, CPU13, Sleeping,373.773338,396.695133,22.921795,0.0
2363, CPU12, Overhead,387.915704,387.916274,0.00057,0.0
2364, CPU12, Overhead,387.916274,387.916564,0.00029,0.0
2365, CPU12, FetchingInput,387.916564,387.917334,0.00077,0.0
2366, CPU12, Overhead,387.917334,387.917644,0.00031,0.0
2367, CPU12, Overhead,387.917644,387.918644,0.001,0.0
2368, CPU12, Overhead,387.918644,387.921664,0.00302,0.0
2369, CPU12, dsyrk,387.921664,387.921664,0.0,0.0
2370, CPU12, dsyrk,387.921664,388.66109,0.739426,0.0
2371, CPU12, Overhead,388.66109,388.66195,0.00086,0.0
2372, CPU12, PushingOutput,388.66195,388.6625,0.00055,0.0
2373, CPU12, Overhead,388.6625,388.6656,0.0031,0.0
2374, CPU12, Progressing,388.6656,388.66618,0.00058,0.0
2375, CPU12, Scheduling,388.66618,388.6669,0.00072,0.0
2376, CPU12, Sleeping,388.6669,396.652232,7.985332,0.0
2377, CPU11, Overhead,351.363965,351.365715,0.00175,0.0
2378, CPU11, Overhead,351.365715,351.369285,0.00357,0.0
2379, CPU11, FetchingInput,351.369285,351.372035,0.00275,0.0
2380, CPU11, Overhead,351.372035,351.372365,0.00033,0.0
2381, CPU11, Overhead,351.372365,351.377555,0.00519,0.0
2382, CPU11, Overhead,351.377555,351.384345,0.00679,0.0
2383, CPU11, dgemm,351.384345,351.384345,0.0,0.0
2384, CPU11, dgemm,351.384345,359.153003,7.768658,0.0
2385, CPU11, Overhead,359.153003,359.154133,0.00113,0.0
2386, CPU11, PushingOutput,359.154133,359.155393,0.00126,0.0
2387, CPU11, Overhead,359.155393,359.173083,0.01769,0.0
2388, CPU11, Scheduling,359.161153,359.162953,0.0018,1.0
2389, CPU11, Progressing,359.173083,359.174353,0.00127,0.0
2390, CPU11, Scheduling,359.174353,359.175613,0.00126,0.0
2391, CPU11, Sleeping,359.175613,361.486063,2.31045,0.0
2392, CPU11, Overhead,361.486063,361.487053,0.00099,0.0
2393, CPU11, Overhead,361.487053,361.487953,0.0009,0.0
2394, CPU11, FetchingInput,361.487953,361.491593,0.00364,0.0
2395, CPU11, Overhead,361.491593,361.492773,0.00118,0.0
2396, CPU11, Overhead,361.492773,361.495503,0.00273,0.0
2397, CPU11, Overhead,361.495503,361.499573,0.00407,0.0
2398, CPU11, dgemm,361.499573,361.499573,0.0,0.0
2399, CPU11, dgemm,361.499573,363.65934,2.159767,0.0
2400, CPU11, Overhead,363.65934,363.6602,0.00086,0.0
2401, CPU11, PushingOutput,363.6602,363.66241,0.00221,0.0
2402, CPU11, Overhead,363.66241,363.67835,0.01594,0.0
2403, CPU11, Progressing,363.67835,363.67932,0.00097,0.0
2404, CPU11, Scheduling,363.67932,363.68161,0.00229,0.0
2405, CPU11, Sleeping,363.68161,385.674885,21.993275,0.0
2406, CPU11, Overhead,385.674885,385.675325,0.00044,0.0
2407, CPU11, Overhead,385.675325,385.675605,0.00028,0.0
2408, CPU11, FetchingInput,385.675605,385.676435,0.00083,0.0
2409, CPU11, Overhead,385.676435,385.676735,0.0003,0.0
2410, CPU11, Overhead,385.676735,385.677406,0.000671,0.0
2411, CPU11, Overhead,385.677406,385.679446,0.00204,0.0
2412, CPU11, dpotrf,385.679446,385.679446,0.0,0.0
2413, CPU11, dpotrf,385.679446,386.958003,1.278557,0.0
2414, CPU11, Overhead,386.958003,386.958863,0.00086,0.0
2415, CPU11, PushingOutput,386.958863,386.959453,0.00059,0.0
2416, CPU11, Overhead,386.959453,387.074186,0.114733,0.0
2417, CPU11, Scheduling,386.962553,386.963593,0.00104,1.0
2418, CPU11, Scheduling,386.970143,386.971093,0.00095,1.0
2419, CPU11, Callback,387.016244,387.061925,0.045681,1.0
2420, CPU11, Submitting task,387.018484,387.060915,0.042431,2.0
2421, CPU11, Callback,387.065785,387.070706,0.004921,1.0
2422, CPU11, Submitting task,387.066705,387.070156,0.003451,2.0
2423, CPU11, Progressing,387.074186,387.075436,0.00125,0.0
2424, CPU11, Scheduling,387.075436,387.076456,0.00102,0.0
2425, CPU11, Sleeping,387.076456,396.693293,9.616837,0.0
2426, CPU10, Overhead,341.966142,341.966612,0.00047,0.0
2427, CPU10, Overhead,341.966612,341.966902,0.00029,0.0
2428, CPU10, FetchingInput,341.966902,341.967962,0.00106,0.0
2429, CPU10, Overhead,341.967962,341.968272,0.00031,0.0
2430, CPU10, Overhead,341.968272,341.969612,0.00134,0.0
2431, CPU10, Overhead,341.969612,341.973312,0.0037,0.0
2432, CPU10, dgemm,341.973312,341.973312,0.0,0.0
2433, CPU10, dgemm,341.973312,348.182026,6.208714,0.0
2434, CPU10, Overhead,348.182026,348.183536,0.00151,0.0
2435, CPU10, PushingOutput,348.183536,348.184336,0.0008,0.0
2436, CPU10, Overhead,348.184336,348.208126,0.02379,0.0
2437, CPU10, Scheduling,348.188076,348.189636,0.00156,1.0
2438, CPU10, Progressing,348.208126,348.209706,0.00158,0.0
2439, CPU10, Scheduling,348.209706,348.211156,0.00145,0.0
2440, CPU10, Sleeping,348.211156,348.234967,0.023811,0.0
2441, CPU10, Overhead,348.234967,348.235927,0.00096,0.0
2442, CPU10, Overhead,348.235927,348.236427,0.0005,0.0
2443, CPU10, FetchingInput,348.236427,348.238027,0.0016,0.0
2444, CPU10, Overhead,348.238027,348.238347,0.00032,0.0
2445, CPU10, Overhead,348.238347,348.240107,0.00176,0.0
2446, CPU10, Overhead,348.240107,348.242717,0.00261,0.0
2447, CPU10, dtrsm,348.242717,348.242717,0.0,0.0
2448, CPU10, dtrsm,348.242717,350.923935,2.681218,0.0
2449, CPU10, Overhead,350.923935,350.925315,0.00138,0.0
2450, CPU10, PushingOutput,350.925315,350.926625,0.00131,0.0
2451, CPU10, Overhead,350.926625,351.007657,0.081032,0.0
2452, CPU10, Scheduling,350.933155,350.934845,0.00169,1.0
2453, CPU10, Scheduling,350.948686,350.949996,0.00131,1.0
2454, CPU10, Scheduling,350.953496,350.954986,0.00149,1.0
2455, CPU10, Callback,350.961036,350.980886,0.01985,1.0
2456, CPU10, Submitting task,350.964776,350.978566,0.01379,2.0
2457, CPU10, Callback,350.992837,351.002167,0.00933,1.0
2458, CPU10, Submitting task,350.994967,351.001637,0.00667,2.0
2459, CPU10, Progressing,351.007657,351.008407,0.00075,0.0
2460, CPU10, Scheduling,351.008407,351.011297,0.00289,0.0
2461, CPU10, Overhead,351.011297,351.011687,0.00039,0.0
2462, CPU10, Overhead,351.011687,351.011947,0.00026,0.0
2463, CPU10, FetchingInput,351.011947,351.012637,0.00069,0.0
2464, CPU10, Overhead,351.012637,351.013027,0.00039,0.0
2465, CPU10, Overhead,351.013027,351.014397,0.00137,0.0
2466, CPU10, Overhead,351.014397,351.016717,0.00232,0.0
2467, CPU10, dsyrk,351.016717,351.016717,0.0,0.0
2468, CPU10, dsyrk,351.016717,353.692595,2.675878,0.0
2469, CPU10, Overhead,353.692595,353.712126,0.019531,0.0
2470, CPU10, PushingOutput,353.712126,353.713056,0.00093,0.0
2471, CPU10, Overhead,353.713056,353.722676,0.00962,0.0
2472, CPU10, Progressing,353.722676,353.731156,0.00848,0.0
2473, CPU10, Scheduling,353.731156,353.732126,0.00097,0.0
2474, CPU10, Sleeping,353.732126,359.169243,5.437117,0.0
2475, CPU10, Overhead,359.169243,359.169683,0.00044,0.0
2476, CPU10, Overhead,359.169683,359.170023,0.00034,0.0
2477, CPU10, FetchingInput,359.170023,359.171343,0.00132,0.0
2478, CPU10, Overhead,359.171343,359.171643,0.0003,0.0
2479, CPU10, Overhead,359.171643,359.172923,0.00128,0.0
2480, CPU10, Overhead,359.172923,359.175713,0.00279,0.0
2481, CPU10, dtrsm,359.175713,359.175713,0.0,0.0
2482, CPU10, dtrsm,359.175713,361.706058,2.530345,0.0
2483, CPU10, Overhead,361.706058,361.707108,0.00105,0.0
2484, CPU10, PushingOutput,361.707108,361.707818,0.00071,0.0
2485, CPU10, Overhead,361.707818,362.019745,0.311927,0.0
2486, CPU10, Scheduling,361.711938,361.713338,0.0014,1.0
2487, CPU10, Scheduling,361.731918,361.733458,0.00154,1.0
2488, CPU10, Scheduling,361.741459,361.743409,0.00195,1.0
2489, CPU10, Scheduling,361.78646,361.78774,0.00128,1.0
2490, CPU10, Scheduling,361.950493,361.951503,0.00101,1.0
2491, CPU10, Callback,361.970874,361.991244,0.02037,1.0
2492, CPU10, Submitting task,361.976354,361.987254,0.0109,2.0
2493, CPU10, Callback,361.999324,362.009774,0.01045,1.0
2494, CPU10, Submitting task,362.001614,362.008874,0.00726,2.0
2495, CPU10, Progressing,362.019745,362.022485,0.00274,0.0
2496, CPU10, Scheduling,362.022485,362.023955,0.00147,0.0
2497, CPU10, Sleeping,362.023955,374.491734,12.467779,0.0
2498, CPU10, Overhead,374.491734,374.492284,0.00055,0.0
2499, CPU10, Overhead,374.492284,374.492784,0.0005,0.0
2500, CPU10, FetchingInput,374.492784,374.494644,0.00186,0.0
2501, CPU10, Overhead,374.494644,374.495104,0.00046,0.0
2502, CPU10, Overhead,374.495104,374.496444,0.00134,0.0
2503, CPU10, Overhead,374.496444,374.498944,0.0025,0.0
2504, CPU10, dtrsm,374.498944,374.498944,0.0,0.0
2505, CPU10, dtrsm,374.498944,377.285294,2.78635,0.0
2506, CPU10, Overhead,377.285294,377.286274,0.00098,0.0
2507, CPU10, PushingOutput,377.286274,377.287184,0.00091,0.0
2508, CPU10, Overhead,377.287184,377.486578,0.199394,0.0
2509, CPU10, Scheduling,377.291104,377.292374,0.00127,1.0
2510, CPU10, Scheduling,377.296924,377.297944,0.00102,1.0
2511, CPU10, Scheduling,377.337705,377.338805,0.0011,1.0
2512, CPU10, Scheduling,377.345525,377.347375,0.00185,1.0
2513, CPU10, Callback,377.431287,377.453428,0.022141,1.0
2514, CPU10, Submitting task,377.438217,377.450638,0.012421,2.0
2515, CPU10, Callback,377.462828,377.476358,0.01353,1.0
2516, CPU10, Submitting task,377.465878,377.474668,0.00879,2.0
2517, CPU10, Progressing,377.486578,377.488268,0.00169,0.0
2518, CPU10, Scheduling,377.488268,377.490159,0.001891,0.0
2519, CPU10, Sleeping,377.490159,396.698373,19.208214,0.0
2520, CPU9, Overhead,342.103125,342.103555,0.00043,0.0
2521, CPU9, Overhead,342.103555,342.104485,0.00093,0.0
2522, CPU9, FetchingInput,342.104485,342.106355,0.00187,0.0
2523, CPU9, Overhead,342.106355,342.106665,0.00031,0.0
2524, CPU9, Overhead,342.106665,342.107365,0.0007,0.0
2525, CPU9, Overhead,342.107365,342.110455,0.00309,0.0
2526, CPU9, dgemm,342.110455,342.110455,0.0,0.0
2527, CPU9, dgemm,342.110455,348.002502,5.892047,0.0
2528, CPU9, Overhead,348.002502,348.003792,0.00129,0.0
2529, CPU9, PushingOutput,348.003792,348.004842,0.00105,0.0
2530, CPU9, Overhead,348.004842,348.008202,0.00336,0.0
2531, CPU9, Progressing,348.008202,348.008752,0.00055,0.0
2532, CPU9, Scheduling,348.008752,348.013052,0.0043,0.0
2533, CPU9, Sleeping,348.013052,350.946356,2.933304,0.0
2534, CPU9, Overhead,350.946356,350.947906,0.00155,0.0
2535, CPU9, Overhead,350.947906,350.948726,0.00082,0.0
2536, CPU9, FetchingInput,350.948726,350.951976,0.00325,0.0
2537, CPU9, Overhead,350.951976,350.952856,0.00088,0.0
2538, CPU9, Overhead,350.952856,350.955016,0.00216,0.0
2539, CPU9, Overhead,350.955016,350.960586,0.00557,0.0
2540, CPU9, dgemm,350.960586,350.960586,0.0,0.0
2541, CPU9, dgemm,350.960586,355.044244,4.083658,0.0
2542, CPU9, Overhead,355.044244,355.045344,0.0011,0.0
2543, CPU9, PushingOutput,355.045344,355.046534,0.00119,0.0
2544, CPU9, Overhead,355.046534,355.051484,0.00495,0.0
2545, CPU9, Progressing,355.051484,355.052334,0.00085,0.0
2546, CPU9, Scheduling,355.052334,355.053284,0.00095,0.0
2547, CPU9, Sleeping,355.053284,377.296014,22.24273,0.0
2548, CPU9, Overhead,377.296014,377.296554,0.00054,0.0
2549, CPU9, Overhead,377.296554,377.296814,0.00026,0.0
2550, CPU9, FetchingInput,377.296814,377.297904,0.00109,0.0
2551, CPU9, Overhead,377.297904,377.298214,0.00031,0.0
2552, CPU9, Overhead,377.298214,377.299074,0.00086,0.0
2553, CPU9, Overhead,377.299074,377.300734,0.00166,0.0
2554, CPU9, dgemm,377.300734,377.300734,0.0,0.0
2555, CPU9, dgemm,377.300734,380.506744,3.20601,0.0
2556, CPU9, Overhead,380.506744,380.507554,0.00081,0.0
2557, CPU9, PushingOutput,380.507554,380.509104,0.00155,0.0
2558, CPU9, Overhead,380.509104,380.524794,0.01569,0.0
2559, CPU9, Scheduling,380.515424,380.516874,0.00145,1.0
2560, CPU9, Progressing,380.524794,380.525774,0.00098,0.0
2561, CPU9, Scheduling,380.525774,380.527214,0.00144,0.0
2562, CPU9, Sleeping,380.527214,396.660343,16.133129,0.0
2563, CPU8, Overhead,338.528787,338.530727,0.00194,0.0
2564, CPU8, Overhead,338.530727,338.531687,0.00096,0.0
2565, CPU8, FetchingInput,338.531687,338.535788,0.004101,0.0
2566, CPU8, Overhead,338.535788,338.537058,0.00127,0.0
2567, CPU8, Overhead,338.537058,338.540548,0.00349,0.0
2568, CPU8, Overhead,338.540548,338.550028,0.00948,0.0
2569, CPU8, dgemm,338.550028,338.550028,0.0,0.0
2570, CPU8, dgemm,338.550028,344.953276,6.403248,0.0
2571, CPU8, Overhead,344.953276,344.954696,0.00142,0.0
2572, CPU8, PushingOutput,344.954696,344.955956,0.00126,0.0
2573, CPU8, Overhead,344.955956,344.959976,0.00402,0.0
2574, CPU8, Progressing,344.959976,344.960526,0.00055,0.0
2575, CPU8, Scheduling,344.960526,344.961536,0.00101,0.0
2576, CPU8, Sleeping,344.961536,347.985672,3.024136,0.0
2577, CPU8, Overhead,347.985672,347.986012,0.00034,0.0
2578, CPU8, Overhead,347.986012,347.986402,0.00039,0.0
2579, CPU8, FetchingInput,347.986402,347.987792,0.00139,0.0
2580, CPU8, Overhead,347.987792,347.988232,0.00044,0.0
2581, CPU8, Overhead,347.988232,347.989342,0.00111,0.0
2582, CPU8, Overhead,347.989342,347.991592,0.00225,0.0
2583, CPU8, dtrsm,347.991592,347.991592,0.0,0.0
2584, CPU8, dtrsm,347.991592,350.897655,2.906063,0.0
2585, CPU8, Overhead,350.897655,350.898485,0.00083,0.0
2586, CPU8, PushingOutput,350.898485,350.899365,0.00088,0.0
2587, CPU8, Overhead,350.899365,351.187101,0.287736,0.0
2588, CPU8, Scheduling,350.902905,350.911085,0.00818,1.0
2589, CPU8, Scheduling,350.916295,350.919475,0.00318,1.0
2590, CPU8, Scheduling,351.026787,351.028677,0.00189,1.0
2591, CPU8, Callback,351.124659,351.1582,0.033541,1.0
2592, CPU8, Submitting task,351.13427,351.15578,0.02151,2.0
2593, CPU8, Callback,351.16405,351.176811,0.012761,1.0
2594, CPU8, Submitting task,351.16656,351.175801,0.009241,2.0
2595, CPU8, Progressing,351.187101,351.196241,0.00914,0.0
2596, CPU8, Scheduling,351.196241,351.199551,0.00331,0.0
2597, CPU8, Sleeping,351.199551,356.146848,4.947297,0.0
2598, CPU8, Overhead,356.146848,356.147628,0.00078,0.0
2599, CPU8, Overhead,356.147628,356.148118,0.00049,0.0
2600, CPU8, FetchingInput,356.148118,356.150498,0.00238,0.0
2601, CPU8, Overhead,356.150498,356.151188,0.00069,0.0
2602, CPU8, Overhead,356.151188,356.152798,0.00161,0.0
2603, CPU8, Overhead,356.152798,356.155938,0.00314,0.0
2604, CPU8, dtrsm,356.155938,356.155938,0.0,0.0
2605, CPU8, dtrsm,356.155938,357.257732,1.101794,0.0
2606, CPU8, Overhead,357.257732,357.259082,0.00135,0.0
2607, CPU8, PushingOutput,357.259082,357.260232,0.00115,0.0
2608, CPU8, Overhead,357.260232,357.303213,0.042981,0.0
2609, CPU8, Scheduling,357.266772,357.267742,0.00097,1.0
2610, CPU8, Callback,357.275032,357.287163,0.012131,1.0
2611, CPU8, Submitting task,357.278282,357.286253,0.007971,2.0
2612, CPU8, Callback,357.291563,357.298603,0.00704,1.0
2613, CPU8, Submitting task,357.292673,357.297523,0.00485,2.0
2614, CPU8, Progressing,357.303213,357.303983,0.00077,0.0
2615, CPU8, Scheduling,357.303983,357.305123,0.00114,0.0
2616, CPU8, Sleeping,357.305123,361.950173,4.64505,0.0
2617, CPU8, Overhead,361.950173,361.950613,0.00044,0.0
2618, CPU8, Overhead,361.950613,361.950873,0.00026,0.0
2619, CPU8, FetchingInput,361.950873,361.951743,0.00087,0.0
2620, CPU8, Overhead,361.951743,361.952033,0.00029,0.0
2621, CPU8, Overhead,361.952033,361.952863,0.00083,0.0
2622, CPU8, Overhead,361.952863,361.956553,0.00369,0.0
2623, CPU8, dgemm,361.956553,361.956553,0.0,0.0
2624, CPU8, dgemm,361.956553,365.261134,3.304581,0.0
2625, CPU8, Overhead,365.261134,365.261984,0.00085,0.0
2626, CPU8, PushingOutput,365.261984,365.262934,0.00095,0.0
2627, CPU8, Overhead,365.262934,365.266705,0.003771,0.0
2628, CPU8, Progressing,365.266705,365.267305,0.0006,0.0
2629, CPU8, Scheduling,365.267305,365.268205,0.0009,0.0
2630, CPU8, Sleeping,365.268205,377.337615,12.06941,0.0
2631, CPU8, Overhead,377.337615,377.338005,0.00039,0.0
2632, CPU8, Overhead,377.338005,377.338295,0.00029,0.0
2633, CPU8, FetchingInput,377.338295,377.339365,0.00107,0.0
2634, CPU8, Overhead,377.339365,377.339655,0.00029,0.0
2635, CPU8, Overhead,377.339655,377.340735,0.00108,0.0
2636, CPU8, Overhead,377.340735,377.343015,0.00228,0.0
2637, CPU8, dgemm,377.343015,377.343015,0.0,0.0
2638, CPU8, dgemm,377.343015,380.710958,3.367943,0.0
2639, CPU8, Overhead,380.710958,380.712008,0.00105,0.0
2640, CPU8, PushingOutput,380.712008,380.712828,0.00082,0.0
2641, CPU8, Overhead,380.712828,380.716599,0.003771,0.0
2642, CPU8, Progressing,380.716599,380.717159,0.00056,0.0
2643, CPU8, Scheduling,380.717159,380.718189,0.00103,0.0
2644, CPU8, Sleeping,380.718189,396.694043,15.975854,0.0
2645, CPU7, Overhead,335.970462,335.971582,0.00112,0.0
2646, CPU7, Overhead,335.971582,335.972472,0.00089,0.0
2647, CPU7, FetchingInput,335.972472,335.975372,0.0029,0.0
2648, CPU7, Overhead,335.975372,335.976022,0.00065,0.0
2649, CPU7, Overhead,335.976022,335.977392,0.00137,0.0
2650, CPU7, Overhead,335.977392,335.992163,0.014771,0.0
2651, CPU7, dtrsm,335.992163,335.992163,0.0,0.0
2652, CPU7, dtrsm,335.992163,341.947862,5.955699,0.0
2653, CPU7, Overhead,341.947862,341.952312,0.00445,0.0
2654, CPU7, PushingOutput,341.952312,341.953502,0.00119,0.0
2655, CPU7, Overhead,341.953502,342.3533,0.399798,0.0
2656, CPU7, Scheduling,341.960452,341.962052,0.0016,1.0
2657, CPU7, Scheduling,341.966322,341.967072,0.00075,1.0
2658, CPU7, Scheduling,341.997553,341.999493,0.00194,1.0
2659, CPU7, Scheduling,342.104005,342.105555,0.00155,1.0
2660, CPU7, Scheduling,342.125935,342.129025,0.00309,1.0
2661, CPU7, Scheduling,342.175246,342.176686,0.00144,1.0
2662, CPU7, Scheduling,342.263738,342.266418,0.00268,1.0
2663, CPU7, Scheduling,342.303309,342.304659,0.00135,1.0
2664, CPU7, Callback,342.313079,342.33304,0.019961,1.0
2665, CPU7, Submitting task,342.317509,342.33064,0.013131,2.0
2666, CPU7, Callback,342.34177,342.34923,0.00746,1.0
2667, CPU7, Submitting task,342.3432,342.34851,0.00531,2.0
2668, CPU7, Progressing,342.3533,342.36076,0.00746,0.0
2669, CPU7, Scheduling,342.36076,342.36204,0.00128,0.0
2670, CPU7, Sleeping,342.36204,351.021787,8.659747,0.0
2671, CPU7, Overhead,351.021787,351.022517,0.00073,0.0
2672, CPU7, Overhead,351.022517,351.024497,0.00198,0.0
2673, CPU7, FetchingInput,351.024497,351.026457,0.00196,0.0
2674, CPU7, Overhead,351.026457,351.026817,0.00036,0.0
2675, CPU7, Overhead,351.026817,351.029607,0.00279,0.0
2676, CPU7, Overhead,351.029607,351.036378,0.006771,0.0
2677, CPU7, dgemm,351.036378,351.036378,0.0,0.0
2678, CPU7, dgemm,351.036378,356.954765,5.918387,0.0
2679, CPU7, Overhead,356.954765,356.956555,0.00179,0.0
2680, CPU7, PushingOutput,356.956555,356.958196,0.001641,0.0
2681, CPU7, Overhead,356.958196,356.988936,0.03074,0.0
2682, CPU7, Scheduling,356.965386,356.966746,0.00136,1.0
2683, CPU7, Progressing,356.988936,356.990566,0.00163,0.0
2684, CPU7, Scheduling,356.990566,356.992816,0.00225,0.0
2685, CPU7, Sleeping,356.992816,358.878207,1.885391,0.0
2686, CPU7, Overhead,358.878207,358.878857,0.00065,0.0
2687, CPU7, Overhead,358.878857,358.879127,0.00027,0.0
2688, CPU7, FetchingInput,358.879127,358.880647,0.00152,0.0
2689, CPU7, Overhead,358.880647,358.880957,0.00031,0.0
2690, CPU7, Overhead,358.880957,358.881717,0.00076,0.0
2691, CPU7, Overhead,358.881717,358.883837,0.00212,0.0
2692, CPU7, dsyrk,358.883837,358.883837,0.0,0.0
2693, CPU7, dsyrk,358.883837,361.168076,2.284239,0.0
2694, CPU7, Overhead,361.168076,361.169456,0.00138,0.0
2695, CPU7, PushingOutput,361.169456,361.170366,0.00091,0.0
2696, CPU7, Overhead,361.170366,361.173576,0.00321,0.0
2697, CPU7, Progressing,361.173576,361.174136,0.00056,0.0
2698, CPU7, Scheduling,361.174136,361.175256,0.00112,0.0
2699, CPU7, Sleeping,361.175256,361.78781,0.612554,0.0
2700, CPU7, Overhead,361.78781,361.78843,0.00062,0.0
2701, CPU7, Overhead,361.78843,361.78903,0.0006,0.0
2702, CPU7, FetchingInput,361.78903,361.7912,0.00217,0.0
2703, CPU7, Overhead,361.7912,361.7918,0.0006,0.0
2704, CPU7, Overhead,361.7918,361.79344,0.00164,0.0
2705, CPU7, Overhead,361.79344,361.79645,0.00301,0.0
2706, CPU7, dgemm,361.79645,361.79645,0.0,0.0
2707, CPU7, dgemm,361.79645,365.213423,3.416973,0.0
2708, CPU7, Overhead,365.213423,365.214383,0.00096,0.0
2709, CPU7, PushingOutput,365.214383,365.215473,0.00109,0.0
2710, CPU7, Overhead,365.215473,365.218273,0.0028,0.0
2711, CPU7, Progressing,365.218273,365.218784,0.000511,0.0
2712, CPU7, Scheduling,365.218784,365.219774,0.00099,0.0
